Candidate	Event	E_Char_Start	E_Char_end	E_Word_Index	Remedy	R_Char_Start	R_Char_end	R_Word_Index	Is_inverted	Label
estou vivendo a base de remédios pra dormir pra dor de cabeça dor de estômago dor no corpo vitamina .	vitamina	91	98	18	dor de cabeça	48	60	14233	1	-1
joyce querendo quer que eu segure dipirona pra ela sabendo que tenho alergia .	dipirona	34	41	6	alergia	69	75	12	0	-1
não aguento mais sentir dor já tomei dipirona e essa cólica n passa .	dipirona	37	44	7	dor	24	26	4	1	-1
mas já pensou ficar com tanta dor e não saber oq é e depois não poder nem tomar um omeprazol pra melhorar kkkkk .	omeprazol	83	91	19	dor	30	32	6	1	-1
vou toma omeprazol que dor de estomago lascada .	omeprazol	9	17	2	dor	23	25	4	0	-1
tenho alergia a penicilina .	penicilina	16	25	3	alergia	6	12	1	1	-1
referir alergia penicilina	penicilina	16	25	2	alergia	8	14	1	1	-1
usar o óleo de rícino puro fica atenta se não bate da dor de cabeça uma amiga usava no cabelo e passou mal	óleo de rícino	7	20	13431	dor de cabeça	54	66	13431	0	-1
que dor de cabeça vou tomar um albendazol pra ver se cura fucknlucas .	albendazol	31	40	7	dor de cabeça	4	16	11783	1	-1
tomei um paracetamol de comprimido de 500 ml p ver se essa dor melhora um pouco .	paracetamol	9	19	2	dor	59	61	12	0	-1
quem vai no show do henrique e juliano nesse frio do caralho onde o lugar até no calor é frio eu mesna haaha .	mesna	97	101	21	calor	81	85	17	1	-1
ter depressão custa caro uma cartela de fluoxetina custa nada mais nada menos	fluoxetina	40	49	7	depressão	4	12	1	1	-1
x3 posibilidad referir alergia penicilina http ow	penicilina	31	40	4	alergia	23	29	3	1	-1
ligadoemserie cêis para com isso desse jeito não fluoxetina que dê conta da minha ansiedade kkk .	fluoxetina	49	58	8	ansiedade	82	90	14	0	-1
tô voltando aquela azia e tô achando que omeprazol vai fazer parte da minha vida mesmo .	omeprazol	41	49	8	azia	19	22	3	1	-1
a gente resmunga da agitação mas dá uma dozinha de ver a smyrna groguinha pós vacina ela até https	vacina	78	83	15	agitação	20	27	4	1	-1
eu tinha que ser garota propaganda do ibuprofeno cr tomo ibuprofeno pra dor de cabeça cólica febre	ibuprofeno	57	66	10	dor de cabeça	72	84	525	0	-1
eu tinha que ser garota propaganda do ibuprofeno cr tomo ibuprofeno pra dor de cabeça cólica febre	ibuprofeno	57	66	10	febre	93	97	16	0	-1
eu tinha que ser garota propaganda do ibuprofeno cr tomo ibuprofeno pra dor de cabeça cólica febre	ibuprofeno	38	47	7	dor de cabeça	72	84	525	0	-1
eu tinha que ser garota propaganda do ibuprofeno cr tomo ibuprofeno pra dor de cabeça cólica febre	ibuprofeno	38	47	7	febre	93	97	16	0	-1
tomei paracetamol e fiquei com o rosto inchado descobrir q tenho alergia .	paracetamol	6	16	1	rosto inchado	33	45	45	0	-1
tomei paracetamol e fiquei com o rosto inchado descobrir q tenho alergia .	paracetamol	6	16	1	alergia	65	71	11	0	-1
esqueci que tenho alergia à ibuprofeno tomei e agora todos aqui com o olho bem inchado bem tudo .	ibuprofeno	28	37	5	alergia	18	24	3	1	-1
minha cabeça ta explodindo e o único remédio pra dor tem cafeína como proceder .	cafeína	57	63	11	dor	49	51	9	1	-1
de acordo com a minha azia eu devo dormir umas 5 da manha me ajuda nossa senhora do omeprazol .	omeprazol	84	92	18	azia	22	25	5	1	-1
e qnd vc precisava muito tomar uma vacina e tem alergia a um dos componentes vc faz o que aplica no medo ou chora qq ta contecendo mds .	vacina	35	40	7	medo	100	103	21	0	-1
e qnd vc precisava muito tomar uma vacina e tem alergia a um dos componentes vc faz o que aplica no medo ou chora qq ta contecendo mds .	vacina	35	40	7	alergia	48	54	10	0	-1
aquele momento que nem ibuprofeno nem paracetamol nem chá fazem efeito nenhum e tu não consegue dormir de dor http fb me 1fcyajsir .	paracetamol	38	48	6	dor	106	108	18	0	-1
aquele momento que nem ibuprofeno nem paracetamol nem chá fazem efeito nenhum e tu não consegue dormir de dor http fb me 1fcyajsir .	ibuprofeno	23	32	4	dor	106	108	18	0	-1
bom dia ja acordei tendo crise de ansiedade tomando captopril e vomitando tudo nice .	captopril	52	60	9	ansiedade	34	42	7	1	-1
bom dia ja acordei tendo crise de ansiedade tomando captopril e vomitando tudo nice .	captopril	52	60	9	vomitando	64	72	11	0	-1
tive q tomar banho um dipirona e me jogar na cama pois a dor nas perna n facilita .	dipirona	22	29	5	dor	57	59	13	0	-1
eu me pergunto se é depleção de ocitocina ou de estrogênio progesterona ou se é o calor mesmo que ta me deixando irritada e desmotivada .	progesterona	59	70	11	calor	82	86	16	0	-1
tomei um paracetamol e a dor de cabeça já era graças a deus .	paracetamol	9	19	2	dor de cabeça	25	37	13250	0	-1
tô num nível de ansiedade que nem a fluoxetina ta me segurando .	fluoxetina	36	45	8	ansiedade	16	24	4	1	-1
modinha 2016 ter problemas de autoestima e depressão e ser intolerante a lactose e glúten já vamos fazer uma vacina galera .	vacina	109	114	19	depressão	43	51	7	1	-1
que dor de cbç cara tomei um ibuprofeno um dorflex e um paracetamol ja e nada .	ibuprofeno	29	38	7	dor	4	6	1	1	-1
que dor de cbç cara tomei um ibuprofeno um dorflex e um paracetamol ja e nada .	dorflex	43	49	9	dor	4	6	1	1	-1
que dor de cbç cara tomei um ibuprofeno um dorflex e um paracetamol ja e nada .	paracetamol	56	66	12	dor	4	6	1	1	-1
forasquejadei não se aproxima eu tenho uma doença rara e hiper contagiosa se chama febre da glicose anal .	glicose	92	98	16	febre	83	87	14	1	-1
uma tia receitando pra outra omeprazol pq é milagroso pra dor dela e ela toma todo dia de jejum a 3 me ses .	omeprazol	29	37	5	dor	58	60	10	0	-1
uma tia receitando pra outra omeprazol pq é milagroso pra dor dela e ela toma todo dia de jejum a 3 me ses .	omeprazol	29	37	5	tia	4	6	1	1	-1
essa ansiedade em forma de gastrite sdds omeprazol .	omeprazol	41	49	7	gastrite	27	34	5	1	-1
essa ansiedade em forma de gastrite sdds omeprazol .	omeprazol	41	49	7	ansiedade	5	13	1	1	-1
usei a glicerina no cabelo e to num medo de ficar ressecado tá chovendo mas ta calor .	glicerina	7	15	2	calor	79	83	16	0	-1
usei a glicerina no cabelo e to num medo de ficar ressecado tá chovendo mas ta calor .	glicerina	7	15	2	medo	36	39	8	0	-1
omeprazol nunca mais e a cura para gastrite azia e refluxo https	omeprazol	0	8	0	gastrite	35	42	7	0	-1
omeprazol nunca mais e a cura para gastrite azia e refluxo https	omeprazol	0	8	0	azia	44	47	8	0	-1
meninas que não aguentam de dor no estômago e toma omeprazol	omeprazol	51	59	10	dor	28	30	5	1	-1
tomei paracetamol líquido dorflex e ibuprofeno pra dor de dente passar e nada .	ibuprofeno	36	45	5	dor de dente	51	62	13186	0	-1
tomei paracetamol líquido dorflex e ibuprofeno pra dor de dente passar e nada .	dorflex	26	32	3	dor de dente	51	62	13186	0	-1
tomei paracetamol líquido dorflex e ibuprofeno pra dor de dente passar e nada .	paracetamol	6	16	1	dor de dente	51	62	13186	0	-1
vou tomar café e assistir esse episódio pq essa ansiedade ta foda obg a todos pelos spoilers podiam mandar minha paroxetina junto .	paroxetina	113	122	20	ansiedade	48	56	9	1	-1
quem vê essas manxas roxas na minha perna pensa que eu apanhei mas não gente é alergia a dipirona .	dipirona	89	96	18	alergia	79	85	16	1	-1
todos liberação prolongada 0 25 rivotril durante crise de ansiedade panico .	rivotril	32	39	5	ansiedade	58	66	9	0	-1
graças a deus tenho alergia a essa vacina	vacina	35	40	7	alergia	20	26	4	1	-1
to com uma dor de cabeça e não tem se quer um paracetamol .	paracetamol	46	56	12	dor de cabeça	11	23	12790	1	-1
zinco no tratamento da acne http fb me 5lz6lwgev .	zinco	0	4	0	acne	23	26	4	0	-1
caralho fui beber a dipirona meu olho ta inchado kkkkkkkkkkkkk um olho grande e outro pequeno deu alergia braba .	dipirona	20	27	4	alergia	98	104	17	0	-1
fiz a vacina pra alergia mas n recomendo auahahahajahah .	vacina	6	11	2	alergia	17	23	4	0	-1
nessas horas dá azia toma um omeprazol café da manhã perfeito tem bisnaguinha com maionese .	omeprazol	29	37	6	azia	16	19	3	1	-1
zinco papelão pouca água e calor .	zinco	0	4	0	calor	27	31	5	0	-1
não sei opinar sobre outra substância mas a fluoxetina comigo só diminui a psicossomatização da ansiedade .	fluoxetina	44	53	8	ansiedade	96	104	15	0	-1
tomar mais um ibuprofeno pra ficar chapado e essa dor do ciso maldita diminuir .	ibuprofeno	14	23	3	dor	50	52	9	0	-1
então vou morrer de dor de cabeça de nariz entupido e de febre sene der .	sene	63	66	13	dor de cabeça	20	32	14117	1	-1
então vou morrer de dor de cabeça de nariz entupido e de febre sene der .	sene	63	66	13	febre	57	61	12	1	-1
a dipirona dipirona tira a dor desses emplantes ou beber bastante bebidas geladas ou tomar sorvete	dipirona	2	9	1	dor	27	29	5	0	-1
a dipirona dipirona tira a dor desses emplantes ou beber bastante bebidas geladas ou tomar sorvete	dipirona	11	18	2	dor	27	29	5	0	-1
acabei de descobrir q tenho alergia a ibuprofeno bem no dia q eu resolvo tomar dois comprimidos seguidos .	ibuprofeno	38	47	7	alergia	28	34	5	1	-1
ps ibuprofeno é um remédio foi o único que aliviou minha dor e me deixava groge e eu dormir muito aconselho kkk .	ibuprofeno	3	12	1	dor	57	59	11	0	-1
omeprazol gastrite	omeprazol	0	8	0	gastrite	10	17	1	0	-1
só queria um ranitidina ou omeprazol p tentar fazer essa dor de estômago parar .	ranitidina	13	22	3	dor	57	59	10	0	-1
só queria um ranitidina ou omeprazol p tentar fazer essa dor de estômago parar .	omeprazol	27	35	5	dor	57	59	10	0	-1
netflix omeprazol gastrite .	omeprazol	8	16	1	gastrite	18	25	2	0	-1
27 tenho alergia à penicilina .	penicilina	19	28	4	alergia	9	15	2	1	-1
a reação da vacina pqp ja sei q hj n tomo mais febre amarela .	vacina	12	17	3	febre	47	51	12	0	-1
tomar o no tomar loratadina alergia insoportable té verde .	loratadina	17	26	4	alergia	28	34	5	0	-1
ai pelo amor de deus parem de reclamar da páscoa e eu que em vez de chocolate to com tylenol nimesulida e xarope sabor morte .	tylenol	85	91	19	morte	119	123	24	0	-1
ai pelo amor de deus parem de reclamar da páscoa e eu que em vez de chocolate to com tylenol nimesulida e xarope sabor morte .	xarope	106	111	22	morte	119	123	24	0	-1
ai pelo amor de deus parem de reclamar da páscoa e eu que em vez de chocolate to com tylenol nimesulida e xarope sabor morte .	nimesulida	93	102	20	morte	119	123	24	0	-1
hj dipirona neosaldina e omeprazol nd passou minha azia e dor de cabeça .	neosaldina	12	21	2	dor de cabeça	58	70	9245	0	-1
hj dipirona neosaldina e omeprazol nd passou minha azia e dor de cabeça .	neosaldina	12	21	2	azia	51	54	8	0	-1
hj dipirona neosaldina e omeprazol nd passou minha azia e dor de cabeça .	omeprazol	25	33	4	dor de cabeça	58	70	9245	0	-1
hj dipirona neosaldina e omeprazol nd passou minha azia e dor de cabeça .	omeprazol	25	33	4	azia	51	54	8	0	-1
hj dipirona neosaldina e omeprazol nd passou minha azia e dor de cabeça .	dipirona	3	10	1	dor de cabeça	58	70	9245	0	-1
hj dipirona neosaldina e omeprazol nd passou minha azia e dor de cabeça .	dipirona	3	10	1	azia	51	54	8	0	-1
eis que agora estou sofrendo pois tenho alergia a dipirona tbm mt bem thays .	dipirona	50	57	9	alergia	40	46	7	1	-1
24 tu tenq tomar vacina pra raiva 20 12 19 24 tu eh raivosa .	vacina	17	22	4	raiva	28	32	6	0	-1
pelo meu estado de nervosismo e ansiedade ontem quando fui tomar a vacina hj já estourou duas feridas na minha boca .	vacina	67	72	12	nervosismo	19	28	4	1	-1
pelo meu estado de nervosismo e ansiedade ontem quando fui tomar a vacina hj já estourou duas feridas na minha boca .	vacina	67	72	12	ansiedade	32	40	6	1	-1
eu tenho ansiedade e a merda da minha fluoxetina	fluoxetina	38	47	8	ansiedade	9	17	2	1	-1
streamaloley nuss que dor o meu tá melhor zinco kkkk mas é mt caro pra trocar .	zinco	42	46	8	dor	22	24	3	1	-1
essa ansiedade está me matando e não quero voltar a ser viciada em sertralina .	sertralina	67	76	13	ansiedade	5	13	1	1	-1
a cabeça com tudo no chão daí sangrou e tive que tomar ponto e umas vacina lá pra dor .	vacina	68	73	15	dor	82	84	18	0	-1
três coisas que não combinaram hoje meu enjôo o vômito no chão de isabela e a minha loratadina .	loratadina	84	93	17	enjôo	40	44	7	1	-1
três coisas que não combinaram hoje meu enjôo o vômito no chão de isabela e a minha loratadina .	loratadina	84	93	17	vômito	48	53	9	1	-1
ando bebendo muito suco nesse calor porém voltarei para a aguinha básica porque minha glicose tá alta frutose me derrubando diabetes .	frutose	102	108	17	diabetes	124	131	20	0	-1
ando bebendo muito suco nesse calor porém voltarei para a aguinha básica porque minha glicose tá alta frutose me derrubando diabetes .	frutose	102	108	17	calor	30	34	5	1	-1
ando bebendo muito suco nesse calor porém voltarei para a aguinha básica porque minha glicose tá alta frutose me derrubando diabetes .	glicose	86	92	14	diabetes	124	131	20	0	-1
ando bebendo muito suco nesse calor porém voltarei para a aguinha básica porque minha glicose tá alta frutose me derrubando diabetes .	glicose	86	92	14	calor	30	34	5	1	-1
meu colega entro em coma alcoólico teve q toma 3 injeções d glicose o coração dele tava quase parando e chego n sala dizendo eu sou foda .	glicose	60	66	12	coma	20	23	4	1	-1
já tomei dipirona dorflex aspirina e nada dessa dor de cabeça passar pqp .	dipirona	9	16	2	dor de cabeça	48	60	9790	0	-1
já tomei dipirona dorflex aspirina e nada dessa dor de cabeça passar pqp .	dorflex	18	24	3	dor de cabeça	48	60	9790	0	-1
já tomei dipirona dorflex aspirina e nada dessa dor de cabeça passar pqp .	aspirina	26	33	4	dor de cabeça	48	60	9790	0	-1
agora tô entendendo a dor que a oibenke tava sentindo o dia q esqueceu o omeprazol inclusive tô morrendo sos .	omeprazol	73	81	15	dor	22	24	4	1	-1
streamcamila eu tomo ranitidina quando tenho dor assim .	ranitidina	21	30	3	dor	45	47	6	0	-1
essa azia de madrugada é foda omeprazol neless .	omeprazol	30	38	6	azia	5	8	1	1	-1
três omeprazol e nada dessa dor amenizar .	omeprazol	5	13	1	dor	28	30	5	0	-1
sim nimesulida 100 mg e amoxilina 500 mg amanhã se reduzir o inchaço vou extrair o siso d. sim o que não me dá muita cólica é óleo de rícino mas tô 100 cansada de engolir aquele negocio ruim .	óleo de rícino	126	139	12219	inchaço	61	67	12	1	-1
sim nimesulida 100 mg e amoxilina 500 mg amanhã se reduzir o inchaço vou extrair o siso d. sim o que não me dá muita cólica é óleo de rícino mas tô 100 cansada de engolir aquele negocio ruim .	nimesulida	4	13	1	inchaço	61	67	12	0	-1
pelo poder da dipirona acho que minha dor de cabeça se foi .	dipirona	14	21	3	dor de cabeça	38	50	11414	0	-1
44 eu tenho alergia a dipirona .	dipirona	22	29	5	alergia	12	18	3	1	-1
na boa que raiva do meu irmão me acorda essas hrs pra eu fazer vitamina a ele só pode está me zoando msm .	vitamina a	63	72	72	raiva	11	15	3	1	-1
bemestar tenho muita dor na nuca e tomo dipirona muito se que estou tendo um mal sono ou é estresse .	dipirona	40	47	8	sono	81	84	16	0	-1
bemestar tenho muita dor na nuca e tomo dipirona muito se que estou tendo um mal sono ou é estresse .	dipirona	40	47	8	estresse	91	98	19	0	-1
bemestar tenho muita dor na nuca e tomo dipirona muito se que estou tendo um mal sono ou é estresse .	dipirona	40	47	8	dor	21	23	3	1	-1
nimesulida dor de dente passa na hora pic twitter com wtjv0rq0ko .	nimesulida	0	9	0	dor de dente	11	22	9931	0	-1
graças ao fluoxetina as vezes me sinto como os outros não que o remédio mude algo ele só não me faz pensar em coisas que causam dor .	fluoxetina	10	19	2	dor	128	130	26	0	-1
eu não tenho fluoxetina o bastante pra lidar com essa ansiedade de esperar coisa por correio .	fluoxetina	13	22	3	ansiedade	54	62	10	0	-1
tive que ir no médico tomar vacina por causa dessa alergia .	vacina	28	33	6	alergia	51	57	10	0	-1
correrio cansaço glicose baixa febre e o susto que dei em todos valeu a pena .	glicose	17	23	2	cansaço	9	15	1	1	-1
correrio cansaço glicose baixa febre e o susto que dei em todos valeu a pena .	glicose	17	23	2	febre	31	35	4	0	-1
dois comprimidos de nimesulida e essa dor não passa .	nimesulida	20	29	3	dor	38	40	6	0	-1
a dopamina e a dependência da nicotina https lnkd in dwe2xc6 .	nicotina	30	37	6	dependência	15	25	4	1	-1
a dopamina e a dependência da nicotina https lnkd in dwe2xc6 .	dopamina	2	9	1	dependência	15	25	4	0	-1
depressão tá tendo sim deveria ter continuado com a fluoxetina .	fluoxetina	52	61	9	depressão	0	8	0	1	-1
ansiedade transtorno de humor omeprazol problemas cardíacos paranoias	omeprazol	30	38	4	ansiedade	0	8	0	1	-1
o cheiro é psicoativo suor que derrama sua pele excita dopamina quero outra dosagem .	dopamina	55	62	10	suor	22	25	4	1	-1
to num pico de testosterona que tá me fazendo ficar com raiva até da minha respiração mas as pessoa n entende .	testosterona	15	26	4	raiva	56	60	11	0	-1
estudo indica que cafeína pode ser usada no combate à depressão pic twitter com xuinqzszfp .	cafeína	18	24	3	depressão	54	62	10	0	-1
a pessoa ta quase chorando de tanta cólica o ibuprofeno não faz efeito faz o que deita no chão da sala da mãe e coloca os pes pra cima .	ibuprofeno	45	54	9	chorando	18	25	4	1	-1
que dor de estômago já to viciada no omeprazol .	omeprazol	37	45	8	dor	4	6	1	1	-1
comi tanto agora pra ver se a minha glicose sobe comecei a ter enxaqueca vomitei p carai mó saco .	glicose	36	42	8	enxaqueca	63	71	13	0	-1
fiz hidratação hoje com morte súbita e óleo de rícino cr to amando .	óleo de rícino	39	52	9246	morte súbita	24	35	35	1	-1
se criassem em cativeiro sem impacto ambiental e uma morte de propofol não veria motivo contra afinal dor	propofol	62	69	11	morte	53	57	9	1	-1
