Index	Candidate	Drug	Drug_Char_Start	Drug_Char_end	Drug_Word_Index	Event	Event_Char_Start	Event_Char_end	Event_Word_Index	Is_inverted	LABEL
1849	tomar o no tomar loratadina alergia insoportable té verde .	loratadina	17	26	4	alergia	28	34	5	0	-1
1850	três omeprazol e nada dessa dor amenizar .	omeprazol	5	13	1	dor	28	30	5	0	-1
1857	tomei do dipirona daqui a pouco começo a passar mal de tanto calor .	dipirona	9	16	2	calor	61	65	12	0	-1
1859	diminui a dose do fluoxetina pq tava me dando enjoo mas parece q a dose menor n tá fzd efeito oq eu faço morro de enjoo ou de ansiedade .	fluoxetina	18	27	4	enjoo	114	118	25	0	-1
1860	diminui a dose do fluoxetina pq tava me dando enjoo mas parece q a dose menor n tá fzd efeito oq eu faço morro de enjoo ou de ansiedade .	fluoxetina	18	27	4	enjoo	46	50	9	0	-1
1861	diminui a dose do fluoxetina pq tava me dando enjoo mas parece q a dose menor n tá fzd efeito oq eu faço morro de enjoo ou de ansiedade .	fluoxetina	18	27	4	ansiedade	126	134	28	0	-1
1862	se eu tomar esse resto de fluoxetina ajuda a parar c tique de tirar td as minhas cascas e sangrar até a morte e parar de tremer a perna hein .	fluoxetina	26	35	6	morte	104	108	22	0	-1
1865	mzvj3pagvb4 adr lair ribeiro solução para azia e refluxo não é omeprazol .	omeprazol	63	71	11	azia	42	45	6	1	-1
1866	diminui a liberação de endorfina serotonina e dopamina além de aumentar a liberação de cortisol que isto tudo trás depressão .	dopamina	46	53	7	depressão	115	123	19	0	-1
1867	nossa logo de dipirona eu também tenho alergia de alguns remédios mas nem sei quais são hauhauahau .	dipirona	14	21	3	alergia	39	45	7	0	-1
1868	o cara que inventou a ranitidina se sentindo com dor .	ranitidina	22	31	5	dor	49	51	9	0	-1
1869	q dor de cabeça pelo amor de deus alguém tem um paracetamol .	paracetamol	48	58	11	dor de cabeça	2	14	39632	1	-1
1870	toma um remédio de gripe então ele já da um soninho bom se não tiver alergia toma dipirona e fecha os olhos deitada na cama .	dipirona	82	89	17	alergia	69	75	15	1	-1
1871	toma um remédio de gripe então ele já da um soninho bom se não tiver alergia toma dipirona e fecha os olhos deitada na cama .	dipirona	82	89	17	gripe	19	23	4	1	-1
1872	a falta de nicotina causa raiva .	nicotina	11	18	3	raiva	26	30	5	0	-1
1874	nicotina patrocinado por depressão excessiva .	nicotina	0	7	0	depressão	25	33	3	0	-1
1875	eu tenho alergia a dipirona e eu não to em casa	dipirona	19	26	4	alergia	9	15	2	1	-1
1876	nunca imaginei que fosse ter uma dependência tão grande de paroxetina .	paroxetina	59	68	10	dependência	33	43	6	1	-1
1877	não por isso mesmo o povo fica me irritando por eu ter alergia de cigarro e não ter de maconha mas é pq não tem nicotina lá .	nicotina	112	119	25	alergia	55	61	12	1	-1
1878	não sei porque eu fico com tanta dor no corpo sem fazer nada deve ser falta de exercicios ou de vitamina ou sei la .	vitamina	96	103	20	dor	33	35	7	1	-1
1879	eu fico muito triste sei lá o motivo mano eu choro fico mal troste tomando dipirona pra dor no coração .	dipirona	75	82	15	dor	88	90	17	0	-1
1880	vou assistir narcos e comer porcaria até morrer de enxaqueca glicose alta ou artérias entupidas ou até acabar a temporada .	glicose	61	67	10	enxaqueca	51	59	9	1	-1
1881	a unica função do topiramato tira a dor de cabeça .	topiramato	18	27	4	dor de cabeça	36	48	34606	0	-1
1882	alivia dor de estomago e qualquer coisa que tenha a ver com seu sistema digestorio alem de regular glicose e colesterol .	glicose	99	105	18	dor	7	9	1	1	-1
1883	ter reação alérgica da vacina contra alergia amo sou .	vacina	23	28	4	reação alérgica	4	18	18	1	-1
1884	ter reação alérgica da vacina contra alergia amo sou .	vacina	23	28	4	alergia	37	43	6	0	-1
1887	agatha é um bebê muito amorzinho não é de chorar não sentiu cólica toma vacina de boa mas quando tá com fome ou muito sono sai de baixo .	vacina	72	77	14	fome	104	107	21	0	-1
1888	agatha é um bebê muito amorzinho não é de chorar não sentiu cólica toma vacina de boa mas quando tá com fome ou muito sono sai de baixo .	vacina	72	77	14	sono	118	121	24	0	-1
1889	eu achando q a gabapentina tá surtindo efeito pq ainda mta dor e ficando molenga e minha mãe filha sua cara tá menos sofrida .	gabapentina	15	25	4	dor	59	61	11	0	-1
1890	não troco a minha saúde por tramadol nenhum mas aceito emprestado em casos de dor .	tramadol	28	35	6	dor	78	80	14	0	-1
1891	aí vc fala pro médico que tem alergia de azitromicina e pseudoefedrina e ele receita os dois entendi ele quer que eu morra .	pseudoefedrina	56	69	11	alergia	30	36	7	1	-1
1892	aí vc fala pro médico que tem alergia de azitromicina e pseudoefedrina e ele receita os dois entendi ele quer que eu morra .	azitromicina	41	52	9	alergia	30	36	7	1	-1
1893	aí vc fala pro médico que tem alergia de azitromicina e pseudoefedrina e ele receita os dois entendi ele quer que eu morra .	pro	11	13	3	alergia	30	36	7	0	-1
1894	kit sobrevivência neosoro loratadina fluoxetina omeprazol alergia ansiedade gastrite .	loratadina	26	35	3	ansiedade	66	74	7	0	-1
1895	kit sobrevivência neosoro loratadina fluoxetina omeprazol alergia ansiedade gastrite .	loratadina	26	35	3	gastrite	76	83	8	0	-1
1896	kit sobrevivência neosoro loratadina fluoxetina omeprazol alergia ansiedade gastrite .	loratadina	26	35	3	alergia	58	64	6	0	-1
1897	kit sobrevivência neosoro loratadina fluoxetina omeprazol alergia ansiedade gastrite .	omeprazol	48	56	5	ansiedade	66	74	7	0	-1
1898	kit sobrevivência neosoro loratadina fluoxetina omeprazol alergia ansiedade gastrite .	omeprazol	48	56	5	gastrite	76	83	8	0	-1
1899	kit sobrevivência neosoro loratadina fluoxetina omeprazol alergia ansiedade gastrite .	omeprazol	48	56	5	alergia	58	64	6	0	-1
1900	kit sobrevivência neosoro loratadina fluoxetina omeprazol alergia ansiedade gastrite .	fluoxetina	37	46	4	ansiedade	66	74	7	0	-1
1901	kit sobrevivência neosoro loratadina fluoxetina omeprazol alergia ansiedade gastrite .	fluoxetina	37	46	4	gastrite	76	83	8	0	-1
1902	kit sobrevivência neosoro loratadina fluoxetina omeprazol alergia ansiedade gastrite .	fluoxetina	37	46	4	alergia	58	64	6	0	-1
1903	entre as duas da tarde e agora tomei 4 comprimidos pra enxaqueca 1 naramig 2 ibuprofeno 1 que nem sei qualé e a dor só diminuiu .	ibuprofeno	77	86	15	enxaqueca	55	63	11	1	-1
1904	entre as duas da tarde e agora tomei 4 comprimidos pra enxaqueca 1 naramig 2 ibuprofeno 1 que nem sei qualé e a dor só diminuiu .	ibuprofeno	77	86	15	dor	112	114	23	0	-1
1905	entre as duas da tarde e agora tomei 4 comprimidos pra enxaqueca 1 naramig 2 ibuprofeno 1 que nem sei qualé e a dor só diminuiu .	naramig	67	73	13	enxaqueca	55	63	11	1	-1
1906	entre as duas da tarde e agora tomei 4 comprimidos pra enxaqueca 1 naramig 2 ibuprofeno 1 que nem sei qualé e a dor só diminuiu .	naramig	67	73	13	dor	112	114	23	0	-1
1907	ja chupei uma cartela com 10 pastilhas de hidróxido de alumínio e leite de magnésio e a dor de estômago tá aqui firme e forte .	hidróxido de alumínio	42	62	37668	dor	88	90	17	0	-1
1908	ja chupei uma cartela com 10 pastilhas de hidróxido de alumínio e leite de magnésio e a dor de estômago tá aqui firme e forte .	pastilhas	29	37	6	dor	88	90	17	0	-1
1909	ja chupei uma cartela com 10 pastilhas de hidróxido de alumínio e leite de magnésio e a dor de estômago tá aqui firme e forte .	leite	66	70	12	dor	88	90	17	0	-1
1916	meninas que tomam omeprazol de madrugada por que estão com azia me add .	omeprazol	18	26	3	azia	59	62	10	0	-1
1917	eu não queria matar a lu oferecendo ibuprofeno só queria que a dor dela passasse bondedoskpopperssdv .	ibuprofeno	36	45	7	dor	63	65	12	0	-1
1918	toma uma dipirona paracetamol se tive c dor no corpo	paracetamol	18	28	3	dor	40	42	7	0	-1
1919	toma uma dipirona paracetamol se tive c dor no corpo	dipirona	9	16	2	dor	40	42	7	0	-1
1920	eu só tomo pra gripe dor mais localizada assim eu sempre tomo nimesulida .	nimesulida	62	71	12	dor	21	23	5	1	-1
1921	eu só tomo pra gripe dor mais localizada assim eu sempre tomo nimesulida .	nimesulida	62	71	12	gripe	15	19	4	1	-1
1922	desde cedo tô sentindo uma dor no estômago cadê meu omeprazol .	omeprazol	52	60	10	dor	27	29	5	1	-1
1924	tive q tomar banho um dipirona e me jogar na cama pois a dor nas perna n facilita .	dipirona	22	29	5	dor	57	59	13	0	-1
1927	eu tô com 14 elas cicatrizam sozinhas mas se quer ter um alivio da dor passa lidocaína em gel 2 ou 5 .	lidocaína	77	85	16	dor	67	69	14	1	-1
1928	impressionante minha dependência dos fármacos é só acabar a budesonida e o pantoprazol que eu fico todo cagado .	pantoprazol	75	85	12	dependência	21	31	2	1	-1
1929	impressionante minha dependência dos fármacos é só acabar a budesonida e o pantoprazol que eu fico todo cagado .	budesonida	60	69	9	dependência	21	31	2	1	-1
1931	um remédio pra dor de cabeça e esqueci que tem cafeína nele agkra que eu só consigo dormir amanhã mesmo .	cafeína	47	53	10	dor de cabeça	15	27	28387	1	-1
1932	tenho alergia a anticonecional então não tomo e nem posso tomar vacina .	vacina	64	69	11	alergia	6	12	1	1	-1
1933	www eaif org fluoxetina o que e e se emagrece e cura ansiedade .	fluoxetina	13	22	3	ansiedade	53	61	12	0	-1
1934	próxima meta entrar em coma tomar glicose bj .	glicose	34	40	6	coma	23	26	4	1	-1
1935	já com o antidepressivo aqui depressão pré resultado de enem amanhã tem fluoxetina .	fluoxetina	72	81	12	depressão	29	37	5	1	-1
1936	o nimesulida eh otimo pra dor de garganta mas eu morro de medo de tomar e mexer com meus hormonio tudo .	nimesulida	2	11	1	medo	58	61	12	0	-1
1937	o nimesulida eh otimo pra dor de garganta mas eu morro de medo de tomar e mexer com meus hormonio tudo .	nimesulida	2	11	1	dor de garganta	26	40	38983	0	-1
1938	uma vida resumida em dor de cabeça por causa de um remédio outro remédio pra essa dor de cabeça e nossa senhora do omeprazol q me acuda .	omeprazol	115	123	23	dor de cabeça	21	33	41940	1	-1
1939	uma vida resumida em dor de cabeça por causa de um remédio outro remédio pra essa dor de cabeça e nossa senhora do omeprazol q me acuda .	omeprazol	115	123	23	dor de cabeça	82	94	41940	1	-1
1940	é mas ouvi dizer que só de mastigar ele já tem a ação parecida com a do ibuprofeno e ajuda na enxaqueca e tal .	ibuprofeno	72	81	17	enxaqueca	94	102	21	0	-1
1941	ontem e hoje acordei com uma fome que não passava tomei venlafaxina veio	venlafaxina	56	66	11	fome	29	32	6	1	-1
1942	tomei dipirona ibuprofeno e paracetamol se não não passa a minha dor .	ibuprofeno	15	24	2	dor	65	67	11	0	-1
1943	tomei dipirona ibuprofeno e paracetamol se não não passa a minha dor .	paracetamol	28	38	4	dor	65	67	11	0	-1
1944	tomei dipirona ibuprofeno e paracetamol se não não passa a minha dor .	dipirona	6	13	1	dor	65	67	11	0	-1
1945	eu deveria tomar o remédio pra dor só de manhã mas como n to conseguindo dormir vou tomar agr mesmo q dormir chapada de carisoprodol .	carisoprodol	120	131	24	dor	31	33	6	1	-1
1946	hahahahahah me da uma dose de morfina que eu entro em coma facinho .	morfina	30	36	6	coma	54	57	11	0	-1
1947	tive que ir no médico tomar vacina por causa dessa alergia .	vacina	28	33	6	alergia	51	57	10	0	-1
1948	eu não quero ser uma pessoa q vive a base de omeprazol pra não sentir azia .	omeprazol	45	53	11	azia	70	73	15	0	-1
1951	dor nas costas falta de vitamina	vitamina	24	31	5	dor nas costas	0	13	36168	1	-1
1952	tava pensando meu piripaque de segunda feira deve ser por 2 motivos ou falta de glicose ou crise de ansiedade .	glicose	80	86	15	ansiedade	100	108	19	0	-1
1953	certificado internacional de vacina contra febre	vacina	29	34	3	febre	43	47	5	0	-1
1954	homem não sofre e ainda tem testosterona pra não sentir tanta dor .	testosterona	28	39	6	dor	62	64	11	0	-1
1955	chá de sene não tomo mais essa m se sentindo com raiva .	sene	7	10	2	raiva	49	53	11	0	-1
1956	suavekkkkkkkkkkk haja dipirona pra essas dor de cabeça jesus .	dipirona	22	29	2	dor de cabeça	41	53	28467	0	-1
1957	um otimo jeito de começar uma segunda lotada de cafeina remedio pra dor de cabeça e um dia cheio pela frente .	cafeina	48	54	9	dor de cabeça	68	80	41325	0	-1
1958	maior dor de cabeça vou acabar com a dipirona como sempre pelo menos melhoro e capoto logo .	dipirona	37	44	8	dor de cabeça	6	18	38016	1	-1
1959	meninas que estão com febre me emprestem seus paracetamol .	paracetamol	46	56	8	febre	22	26	4	1	-1
1960	quer acalmar ansiedade fuma maconha é sério mas nicotina fica longe na moral .	nicotina	48	55	8	ansiedade	13	21	2	1	-1
1961	não posso tomar marceeella tenho alergia a feldene infelizmente só posso tomar paracetamol nessas horas .	paracetamol	79	89	12	alergia	33	39	5	1	-1
1962	não posso tomar marceeella tenho alergia a feldene infelizmente só posso tomar paracetamol nessas horas .	feldene	43	49	7	alergia	33	39	5	1	-1
1965	nesse calor eu só quero salada de fruta açaí vitamina gelada	vitamina	45	52	9	calor	6	10	1	1	-1
1966	confusão mental deve ter sido o propranolol mesmo .	propranolol	32	42	6	confusão	0	7	0	1	-1
1968	vou atualizar vocês eu não tenho mais namorado e to com depressão pós cafeína essas são as novas até a proxima pessoal .	cafeína	70	76	13	depressão	56	64	11	1	-1
1969	hoje eu venci duas vezes na vida tirei 9 5 em navegação e descobri que não tenho mais alergia a dipirona .	dipirona	96	103	20	alergia	86	92	18	1	-1
1970	27 ela tem alergia a dipirona .	dipirona	21	28	5	alergia	11	17	3	1	-1
1972	achei que ia ter uma overdose de sertralina tomei 2 pra curar ansiedade .	sertralina	33	42	7	ansiedade	62	70	12	0	-1
1973	dor no estomago e dor na garganta pantoprazol ou cefalexina ou os dois que será o equivalente á morte súbita .	cefalexina	49	58	9	morte súbita	96	107	107	0	-1
1974	dor no estomago e dor na garganta pantoprazol ou cefalexina ou os dois que será o equivalente á morte súbita .	cefalexina	49	58	9	dor	18	20	4	1	-1
1975	dor no estomago e dor na garganta pantoprazol ou cefalexina ou os dois que será o equivalente á morte súbita .	cefalexina	49	58	9	dor	0	2	0	1	-1
1976	dor no estomago e dor na garganta pantoprazol ou cefalexina ou os dois que será o equivalente á morte súbita .	pantoprazol	34	44	7	morte súbita	96	107	107	0	-1
1977	dor no estomago e dor na garganta pantoprazol ou cefalexina ou os dois que será o equivalente á morte súbita .	pantoprazol	34	44	7	dor	18	20	4	1	-1
1978	dor no estomago e dor na garganta pantoprazol ou cefalexina ou os dois que será o equivalente á morte súbita .	pantoprazol	34	44	7	dor	0	2	0	1	-1
1979	q provoca dependência de pessoas e eu já tomei a vacina contra .	vacina	49	54	10	dependência	10	20	2	1	-1
1980	taca bicarbonato de sódio vai arder mas a dor passa por um bom tempo .	bicarbonato de sódio	5	24	40350	dor	42	44	8	0	-1
1981	aí cê tá com azia toma um omeprazol que passa pera	omeprazol	26	34	7	azia	13	16	4	1	-1
1982	meninas que são miss enxaqueca e vivem a base de ibuprofeno me add .	ibuprofeno	49	58	10	enxaqueca	21	29	4	1	-1
1983	cê vai ser farmacêutico e não sabe que omeprazol é bom pra azia .	omeprazol	39	47	8	azia	59	62	12	0	-1
1984	mais 15 min ouvindo isso e eu vou precisar tomar fluoxetina para a depressão .	fluoxetina	49	58	10	depressão	67	75	13	0	-1
1986	eu tenho ansiedade e a merda da minha fluoxetina	fluoxetina	38	47	8	ansiedade	9	17	2	1	-1
1987	se der febre médico imediatamente senão nimesulida por no máximo uma semana experi ncia própria .	nimesulida	40	49	6	febre	7	11	2	1	-1
1989	tricolor am anunciando reforços ou lavar um telhado de zinco com esse calor .	zinco	55	59	9	calor	70	74	12	0	-1
1990	levy tá todo enjoado por causa da vacina e com esse calor só piora .	vacina	34	39	7	calor	52	56	11	0	-1
1991	nunca mais tomo venlafaxina só me deu enxaqueca e me fez emagrecer .	venlafaxina	16	26	3	enxaqueca	38	46	7	0	-1
1992	nicollebottoni toma hidroxizina antialérgico pra aliviar a coceira qnd eu peguei eu tomei ele aliviou p caramba mas o foda é o sono .	hidroxizina	20	30	2	sono	127	130	22	0	-1
1993	toda vez eu lembro que a dependência da nicotina causa	nicotina	40	47	8	dependência	25	35	6	1	-1
1994	minha alergia a nicotina tá pior do q eu esperava .	nicotina	16	23	3	alergia	6	12	1	1	-1
1995	um paracetamol será que vai melhor os efeitos da alergia esperemos .	paracetamol	3	13	1	alergia	49	55	9	0	-1
1996	89tpea claro que ai repões a glicose e a gente não entre em coma alcoólico .	glicose	29	35	6	coma	60	63	13	0	-1
1997	eu tenho alergia a dipirona e isso é horrível ruim demais controlar a dor só com paracetamol .	paracetamol	81	91	16	alergia	9	15	2	1	-1
1998	eu tenho alergia a dipirona e isso é horrível ruim demais controlar a dor só com paracetamol .	paracetamol	81	91	16	dor	70	72	13	1	-1
1999	eu tenho alergia a dipirona e isso é horrível ruim demais controlar a dor só com paracetamol .	dipirona	19	26	4	alergia	9	15	2	1	-1
2000	eu tenho alergia a dipirona e isso é horrível ruim demais controlar a dor só com paracetamol .	dipirona	19	26	4	dor	70	72	13	0	-1
2001	eu tava c uma dor insuportável na boca por causa de duas malditas aftas pinguei ibuprofeno e funcionou de vdd jsjsddjdjdjd fiquei boba né .	ibuprofeno	80	89	15	dor	14	16	4	1	-1
2002	se dor nas costas fosse bom não existia nimesulida precisandodeumantiflamatorio .	nimesulida	40	49	8	dor nas costas	3	16	39994	1	-1
2004	rt vacina de dna é do instituto nacional de alergia e doenças infecciosas	vacina	3	8	1	alergia	44	50	9	0	-1
2005	é meio incompreensível que eu esteja tomando amoxicilina clavulanato nimesulida e usando gotas no ouvido e ainda ter dor .	gotas	89	93	12	dor	117	119	18	0	-1
2006	é meio incompreensível que eu esteja tomando amoxicilina clavulanato nimesulida e usando gotas no ouvido e ainda ter dor .	nimesulida	69	78	9	dor	117	119	18	0	-1
